Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
SP14,Spring,2014,46,2,2,47,2014-05-16T00:00:00Z,Shrimp Crangon,739,0.83,0.22,,,,821.1111111,0.922222222
SP14,Spring,2014,46,2,2,47,2014-05-16T00:00:00Z,Shrimp Dichelo,1815,2.33,0.62,,,,2016.666667,2.588888889
SP14,Spring,2014,46,2,2,47,2014-05-16T00:00:00Z,Shrimp Montagui,113,0.15,0.04,,,,125.5555556,0.166666667
SP14,Spring,2014,46,2,2,47,2014-05-16T00:00:00Z,Shrimp Northern,12,0.02,0.005,,,,13.33333333,0.022222222
SP14,Spring,2014,46,2,2,47,2014-05-16T00:00:00Z,Squid Long Finned,1,0.22,,,,,1.111111111,0.244444444
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Alewife,169,17.86,,,,,169,17.86
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Crab Toad,1,0.003,,,,,1,0.003
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),14,0.28,,,,,14,0.28
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Flounder Winter,69,2.14,,,,,69,2.14
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Hake Atlantic Red,9,0.12,,,,,9,0.12
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Hake Silver (Whiting),6,0.09,,,,,6,0.09
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Herring Atlantic,6,0.07,,,,,6,0.07
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Herring Blueback,38,0.44,,,,,38,0.44
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Lobster American,40,8.36,,,4.04,4.32,40,8.36
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Shrimp Crangon,30,0.02,,,,,30,0.02
SP14,Spring,2014,48,2,1,41,2014-05-16T00:00:00Z,Shrimp Dichelo,4,0.004,,,,,4,0.004
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Alewife,152,1.42,0.96,,,,209,11.44
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Alewife,57,10.02,,,,,,
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),15,0.62,,,,,15,0.62
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Flounder Fourspot,1,0.19,,,,,1,0.19
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Flounder Winter,10,0.58,,,,,10,0.58
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Fourbeard Rockling,2,0.1,,,,,2,0.1
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Haddock,5,0.36,,,,,5,0.36
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Hake Atlantic Red,10,0.26,,,,,10,0.26
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Hake Silver (Whiting),634,11.16,1.76,,,,634,11.16
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Hake White,2,0.18,,,,,2,0.18
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Herring Atlantic,1,0.005,,,,,1,0.005
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Herring Blueback,31,0.62,,,,,31,0.62
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Lobster American,820,114.74,,,65.45,49.29,820,114.74
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Plaice American (Dab),41,3.22,,,,,41,3.22
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Sculpin Longhorn,11,1.42,,,,,11,1.42
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Shad American,3,0.11,,,,,3,0.11
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Shrimp Crangon,31,0.02,0.00829,,,,31,0.02
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Shrimp Dichelo,821,1.04,0.4216,,,,821,1.04
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Shrimp Montagui,336,0.87,0.35182,,,,336,0.87
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Shrimp Northern,21,0.05,0.01926,,,,21,0.05
SP14,Spring,2014,49,2,2,68,2014-05-16T00:00:00Z,Squid Long Finned,1,0.11,,,,,1,0.11
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Alewife,11,0.3,,,,,11,0.3
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Alligatorfish,1,0.006,,,,,1,0.006
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Crab Jonah,1,0.23,,,,,1,0.23
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Crab Snow,1,0.2,,,,,1,0.2
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),6,0.5,,,,,6,0.5
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Flounder Atlantic Witch (Gray Sole),140,1.32,0.94,,,,140,1.32
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Flounder Winter,10,0.94,,,,,10,0.94
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Flounder Yellowtail,1,0.15,,,,,1,0.15
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Fourbeard Rockling,8,0.62,,,,,8,0.62
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Haddock,8,0.5,,,,,8,0.5
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Hake Atlantic Red,48,2.02,,,,,48,2.02
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Hake Silver (Whiting),3755,66.08,1.76,,,,3755,66.08
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Hake White,8,0.9,,,,,8,0.9
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Herring Atlantic,5,0.16,,,,,5,0.16
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Lobster American,262,64.65,,,32.82,31.83,262,64.65
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Monkfish,2,0.15,,,,,2,0.15
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Plaice American (Dab),34,3.9,,,,,34,3.9
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Sculpin Longhorn,3,0.32,,,,,3,0.32
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Shad American,1,0.04,,,,,1,0.04
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Shrimp Crangon,80,0.04,0.00754,,,,80,0.04
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Shrimp Dichelo,1597,2.58,0.52661,,,,1597,2.58
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Shrimp Montagui,202,0.67,0.13626,,,,202,0.67
SP14,Spring,2014,50,3,3,569,2014-05-19T00:00:00Z,Shrimp Northern,775,2.01,0.40997,,,,775,2.01
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Alewife,16,0.44,,,,,18.82352941,0.517647059
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Crab Atlantic Rock,1,0.05,,,,,1.176470588,0.058823529
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Cunner,1,0.02,,,,,1.176470588,0.023529412
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),2,0.14,,,,,2.352941176,0.164705882
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Flounder Atlantic Witch (Gray Sole),154,1.44,0.7,,,,181.1764706,1.694117647
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Flounder Winter,8,0.84,,,,,9.411764706,0.988235294
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Flounder Yellowtail,2,0.29,,,,,2.352941176,0.341176471
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Fourbeard Rockling,21,1.34,,,,,24.70588235,1.576470588
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Haddock,3,0.16,,,,,3.529411765,0.188235294
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Hake Atlantic Red,22,0.76,,,,,25.88235294,0.894117647
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Hake Silver (Whiting),739,13.08,1.77,,,,869.4117647,15.38823529
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Hake White,4,0.86,,,,,4.705882353,1.011764706
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Krill,3,0.001,3.30E-04,,,,3.529411765,0.001176471
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Lobster American,285,72.94,,,39.82,33.12,335.2941176,85.81176471
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Plaice American (Dab),22,3.56,,,,,25.88235294,4.188235294
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Redfish Acadian Ocean Perch,1,0.005,,,,,1.176470588,0.005882353
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Sculpin Longhorn,7,1.24,,,,,8.235294118,1.458823529
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Shrimp Crangon,437,0.19,0.04652,,,,514.1176471,0.223529412
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Shrimp Dichelo,1456,2.17,0.53363,,,,1712.941176,2.552941176
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Shrimp Montagui,375,1.17,0.28667,,,,441.1764706,1.376470588
SP14,Spring,2014,51,3,3,597,2014-05-19T00:00:00Z,Shrimp Northern,369,0.8,0.19528,,,,434.1176471,0.941176471
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Alewife,60,0.96,,,,,60,0.96
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Crab Atlantic Rock,2,0.12,,,,,2,0.12
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),12,0.52,,,,,12,0.52
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Flounder Atlantic Witch (Gray Sole),32,0.3,,,,,32,0.3
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Flounder Winter,23,1.38,,,,,23,1.38
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Flounder Yellowtail,1,0.18,,,,,1,0.18
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Fourbeard Rockling,3,0.09,,,,,3,0.09
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Haddock,2,0.15,,,,,2,0.15
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Hake Atlantic Red,25,0.82,,,,,25,0.82
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Hake Silver (Whiting),2970,75.44,2.54,,,,2970,75.44
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Hake White,8,0.68,,,,,8,0.68
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Halibut Atlantic,1,10.08,,,,,1,10.08
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Herring Atlantic,47,1.12,,,,,47,1.12
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Herring Blueback,1,0.02,,,,,1,0.02
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Krill,20,0.006,0.00147,,,,20,0.006
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Lobster American,355,67.82,,,37.25,30.57,355,67.82
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Plaice American (Dab),40,3.68,,,,,40,3.68
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Redfish Acadian Ocean Perch,1,0.05,,,,,1,0.05
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Sculpin Longhorn,14,1.44,,,,,14,1.44
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Shrimp Crangon,81,0.04,0.00891,,,,81,0.04
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Shrimp Dichelo,1969,2.95,0.70557,,,,1969,2.95
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Shrimp Montagui,441,1.33,0.31677,,,,441,1.33
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Shrimp Northern,385,0.93,0.22232,,,,385,0.93
SP14,Spring,2014,52,3,3,492,2014-05-19T00:00:00Z,Wrymouth,1,0.15,,,,,1,0.15
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Alewife,52,0.72,,,,,69.33333333,0.96
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Cod Atlantic,1,0.03,,,,,1.333333333,0.04
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Crab Toad,1,0.002,,,,,1.333333333,0.002666667
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Cunner,2,0.02,,,,,2.666666667,0.026666667
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),13,0.3,,,,,17.33333333,0.4
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Flounder Atlantic Witch (Gray Sole),7,0.04,,,,,9.333333333,0.053333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Flounder Fourspot,1,0.46,,,,,1.333333333,0.613333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Flounder Winter,9,0.88,,,,,12,1.173333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Flounder Yellowtail,1,0.12,,,,,1.333333333,0.16
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Hake Atlantic Red,23,0.28,,,,,30.66666667,0.373333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Hake Silver (Whiting),370,4.84,1.32,,,,493.3333333,6.453333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Herring Atlantic,3,0.08,,,,,4,0.106666667
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Herring Blueback,3,0.03,,,,,4,0.04
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Lobster American,911,140.19,,,84.09,56.1,1214.666667,186.92
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Plaice American (Dab),22,1.66,,,,,29.33333333,2.213333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Sculpin Longhorn,17,1.2,,,,,22.66666667,1.6
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Sea Raven,1,0.02,,,,,1.333333333,0.026666667
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Shad American,1,0.02,,,,,1.333333333,0.026666667
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Shrimp Crangon,96,0.06,0.01315,,,,128,0.08
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Shrimp Dichelo,1555,1.96,0.42869,,,,2073.333333,2.613333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Shrimp Montagui,476,1.31,0.28635,,,,634.6666667,1.746666667
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Shrimp Northern,228,0.43,0.09414,,,,304,0.573333333
SP14,Spring,2014,53,3,2,387,2014-05-19T00:00:00Z,Spiny Lebbeid,23,0.06,0.01302,,,,30.66666667,0.08
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Alewife,32,0.66,,,,,32,0.66
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Blenny Snake,10,0.1,,,,,10,0.1
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Cod Atlantic,2,0.09,,,,,2,0.09
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Crab Atlantic Rock,4,0.07,,,,,4,0.07
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Crab Toad,4,0.03,,,,,4,0.03
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),20,0.54,,,,,20,0.54
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Flounder Winter,10,0.42,,,,,10,0.42
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Fourbeard Rockling,1,0.05,,,,,1,0.05
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Hake Atlantic Red,29,0.42,,,,,29,0.42
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Hake Silver (Whiting),103,1.76,,,,,103,1.76
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Herring Atlantic,41,0.54,,,,,41,0.54
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Herring Blueback,7,0.07,,,,,7,0.07
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Lobster American,506,105.49,,,61.71,43.78,506,105.49
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Mussel Blue Sea,,0.13,,,,,,0.13
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Plaice American (Dab),2,0.02,,,,,2,0.02
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Polar Lebbeid,16,0.008,0.002,,,,16,0.008
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Sea Anemone,,0.13,,,,,,0.13
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Shad American,1,0.03,,,,,1,0.03
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Shrimp Crangon,114,0.11,0.03,,,,114,0.11
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Shrimp Dichelo,324,0.43,0.114,,,,324,0.43
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Shrimp Montagui,1326,2.88,0.76,,,,1326,2.88
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Smelt Rainbow,1,0.01,,,,,1,0.01
SP14,Spring,2014,54,3,1,165,2014-05-20T00:00:00Z,Spiny Lebbeid,15,0.06,0.016,,,,15,0.06
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Alewife,30,0.34,,,,,30,0.34
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Blenny Snake,1,0.02,,,,,1,0.02
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),42,0.98,,,,,42,0.98
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Flounder Winter,18,0.66,,,,,18,0.66
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Hake Atlantic Red,8,0.12,,,,,8,0.12
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Hake Silver (Whiting),14,0.16,,,,,14,0.16
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Herring Atlantic,206,1.16,0.58,,,,206,1.16
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Herring Blueback,4,0.05,,,,,4,0.05
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Lobster American,362,77.02,,,49.42,27.6,362,77.02
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Mussel Blue Sea,1,0.08,,,,,1,0.08
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Plaice American (Dab),4,0.22,,,,,4,0.22
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Sea Sponges,,0.12,,,,,,0.12
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Shrimp Crangon,54,0.03,0.00278,,,,54,0.03
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Shrimp Dichelo,51,0.07,0.00686,,,,51,0.07
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Shrimp Montagui,3734,8.78,0.86537,,,,3734,8.78
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Shrimp Northern,59,0.12,0.01225,,,,59,0.12
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Smelt Rainbow,1,0.004,,,,,1,0.004
SP14,Spring,2014,55,3,2,85,2014-05-20T00:00:00Z,Stars Sea Brittle Baskets,2,0.003,,,,,2,0.003
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Alewife,14,0.62,,,,,14,0.62
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Blenny Snake,9,0.07,,,,,9,0.07
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Crab Atlantic Rock,28,3.86,,,,,28,3.86
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Crab Toad,1,0.003,,,,,1,0.003
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),19,0.26,,,,,19,0.26
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Flounder Winter,67,2.48,,,,,67,2.48
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Hake Atlantic Red,7,0.12,,,,,7,0.12
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Hake Silver (Whiting),3,0.05,,,,,3,0.05
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Herring Atlantic,13123,168.91,1.3,,,,13123,168.91
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Herring Blueback,10,0.08,,,,,10,0.08
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Lobster American,63,16.16,,,11.74,4.42,63,16.16
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Plaice American (Dab),5,0.06,,,,,5,0.06
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Shad American,1,0.04,,,,,1,0.04
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Shrimp Crangon,10,0.02,0.004,,,,10,0.02
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Shrimp Dichelo,7,0.01,0.003,,,,7,0.01
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Shrimp Montagui,1754,4.28,1.02,,,,1754,4.28
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Smelt Rainbow,1,0.01,,,,,1,0.01
SP14,Spring,2014,56,3,2,48,2014-05-20T00:00:00Z,Tomcod Atlantic,1,0.04,,,,,1,0.04
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Alewife,61,0.28,,,,,61,0.28
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Blenny Snake,1,0.002,,,,,1,0.002
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Crab Atlantic Rock,38,4.92,,,,,38,4.92
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Crab Toad,1,0.01,,,,,1,0.01
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),10,0.02,,,,,10,0.02
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Flounder Winter,80,1.58,,,,,80,1.58
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Hake Silver (Whiting),1,0.005,,,,,1,0.005
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Herring Atlantic,1557,21.18,1.36,,,,1557,21.18
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Herring Blueback,11,0.02,,,,,11,0.02
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Lobster American,1,0.32,,,0.32,,1,0.32
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Shad American,2,0.06,,,,,2,0.06
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Shrimp Crangon,19,0.02,,,,,19,0.02
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Shrimp Montagui,568,0.68,,,,,568,0.68
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Smelt Rainbow,19,0.32,,,,,19,0.32
SP14,Spring,2014,57,3,1,28,2014-05-20T00:00:00Z,Tomcod Atlantic,1,0.04,,,,,1,0.04
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Alewife,65,0.52,,,,,65,0.52
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Blenny Snake,3,0.03,,,,,3,0.03
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Crab Atlantic Rock,136,19.64,14.44,,,,136,19.64
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Flounder Atlantic Windowpane (Sand Dab ),17,0.25,,,,,17,0.25
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Flounder Winter,71,2.38,,,,,71,2.38
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Flounder Yellowtail,1,0.18,,,,,1,0.18
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Hake Atlantic Red,19,0.32,,,,,19,0.32
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Hake Silver (Whiting),12,0.18,,,,,12,0.18
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Herring Atlantic,2716,41.28,1.52,,,,2716,41.28
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Herring Blueback,7,0.06,,,,,7,0.06
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Lobster American,31,9.5,,,5.78,3.72,31,9.5
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Northern Sea Star,8,0.07,,,,,8,0.07
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Plaice American (Dab),3,0.03,,,,,3,0.03
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Sea Urchins Green,1,0.002,,,,,1,0.002
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Shad American,1,0.03,,,,,1,0.03
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Shrimp Crangon,31,0.03,0.00684,,,,31,0.03
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Shrimp Dichelo,48,0.09,0.02042,,,,48,0.09
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Shrimp Montagui,2116,4.62,0.02042,,,,2116,4.62
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Shrimp Northern,5,0.05,0.01045,,,,5,0.05
SP14,Spring,2014,58,3,1,11,2014-05-20T00:00:00Z,Smelt Rainbow,2,0.02,,,,,2,0.02
